area,county,lsad,lsad_trans,name,perimeter,state,taz,tz06_d00_,tz06_d00_i,geometry
6.82E-05,113,,,110120,0.033303911,6,110120,817,818,"POLYGON ((-121.784075 38.677904, -121.774674 38.677904, -121.774774 38.670604, -121.784175 38.670704, -121.784075 38.677904))"
6.76E-05,113,,,110200,0.033204635,6,110200,837,838,"POLYGON ((-121.784175 38.670704, -121.774774 38.670604, -121.774874 38.663404, -121.784275 38.663504, -121.784175 38.669204, -121.784175 38.670704))"
0.00005308,113,,,110210,0.029906317,6,110210,841,842,"POLYGON ((-121.784175 38.669204, -121.784275 38.663504, -121.793375 38.663604, -121.793375 38.669504, -121.784175 38.669204))"
0.000040605,113,,,110220,0.030630233,6,110220,840,841,"POLYGON ((-121.793375 38.669504, -121.793375 38.663604, -121.802675 38.663804, -121.802575 38.667004, -121.797875 38.666504, -121.797875 38.669504, -121.793375 38.669504))"
0.00006791,113,,,111000,0.03320567,6,111000,818,819,"POLYGON ((-121.774674 38.677904, -121.765374 38.677704, -121.765474 38.670404, -121.774774 38.670604, -121.774674 38.677904))"
0.000133565,113,,,111010,0.047404924,6,111010,819,820,"POLYGON ((-121.765374 38.677704, -121.756174 38.677604, -121.756274 38.663204, -121.765674 38.663304, -121.765474 38.670404, -121.765374 38.677704))"
0.000133707,113,,,111020,0.047409565,6,111020,820,821,"POLYGON ((-121.756174 38.677604, -121.746774 38.677504, -121.747173 38.663004, -121.756274 38.663204, -121.756174 38.677604))"
0.00006616,113,,,111030,0.032806205,6,111030,838,839,"POLYGON ((-121.774774 38.670604, -121.765474 38.670404, -121.765674 38.663304, -121.774874 38.663404, -121.774774 38.670604))"
0.000132897,113,,,112200,0.051313192,6,112200,750,751,"POLYGON ((-121.746474 38.692004, -121.727973 38.691804, -121.728273 38.684604, -121.746674 38.684804, -121.746474 38.692004))"
1.00E-04,113,,,112210,0.047365922,6,112210,723,724,"POLYGON ((-121.76525 38.69848, -121.746578 38.69872, -121.746474 38.692004, -121.756226 38.691984, -121.759314 38.694384, -121.76509 38.69624, -121.76525 38.69848))"
0.000793837,113,,,112220,0.126967728,6,112220,652,653,"POLYGON ((-121.72989 38.726799, -121.730258 38.716, -121.72781 38.711168, -121.727905 38.708992, -121.74645 38.70912, -121.746578 38.69872, -121.76525 38.69848, -121.764483 38.720704, -121.764499 38.721408, -121.764371 38.722432, -121.762899 38.723584, -121.759347 38.724432, -121.757507 38.724544, -121.755411 38.723744, -121.753434 38.723657, -121.74957 38.727328, -121.741586 38.728415, -121.739634 38.728271, -121.733042 38.726367, -121.72989 38.726799))"
0.000318685,113,,,112230,0.07135325,6,112230,691,692,"POLYGON ((-121.746578 38.69872, -121.74645 38.70912, -121.727905 38.708992, -121.727973 38.691804, -121.746474 38.692004, -121.746578 38.69872))"
0.005579752,113,,,112240,0.349116317,6,112240,608,609,"POLYGON ((-121.659927 38.749105, -121.660017 38.7496, -121.658297 38.750411, -121.651326 38.749705, -121.634511 38.749486, -121.633983 38.721343, -121.636575 38.712863, -121.645375 38.691807, -121.645039 38.686047, -121.642971 38.674004, -121.671971 38.674304, -121.728373 38.674604, -121.728273 38.684604, -121.727973 38.691804, -121.727905 38.708992, -121.72781 38.711168, -121.730258 38.716, -121.72989 38.726799, -121.72965 38.734511, -121.682991 38.73497, -121.676644 38.729098, -121.668873 38.725387, -121.667459 38.724437, -121.665444 38.72202, -121.659583 38.725871, -121.659328 38.74779, -121.659927 38.749105))"
0.00017253,113,,,112250,0.053751242,6,112250,780,781,"POLYGON ((-121.746674 38.684804, -121.728273 38.684604, -121.728373 38.674604, -121.740273 38.674704, -121.742874 38.675404, -121.745274 38.677704, -121.746574 38.680104, -121.746674 38.684804))"
0.001080757,113,,,112260,0.188362478,6,112260,610,611,"POLYGON ((-121.72965 38.734511, -121.729506 38.748703, -121.67768 38.748383, -121.677264 38.748207, -121.676096 38.744575, -121.674144 38.742527, -121.67312 38.742239, -121.663456 38.746126, -121.659927 38.749105, -121.659328 38.74779, -121.659583 38.725871, -121.665444 38.72202, -121.667459 38.724437, -121.668873 38.725387, -121.676644 38.729098, -121.682991 38.73497, -121.72965 38.734511))"
0.000069845,113,,,112300,0.03360336,6,112300,862,863,"POLYGON ((-121.793375 38.663604, -121.793475 38.656104, -121.802675 38.656204, -121.802675 38.663804, -121.793375 38.663604))"
6.83E-05,113,,,112310,0.033203419,6,112310,865,866,"POLYGON ((-121.784275 38.663504, -121.784374 38.656004, -121.793475 38.656104, -121.793375 38.663604, -121.784275 38.663504))"
0.00006977,113,,,112400,0.03360774,6,112400,868,869,"POLYGON ((-121.774874 38.663404, -121.765674 38.663304, -121.765774 38.655804, -121.775174 38.655904, -121.774874 38.663404))"
6.98E-05,113,,,112410,0.033608726,6,112410,866,867,"POLYGON ((-121.784275 38.663504, -121.774874 38.663404, -121.775174 38.655904, -121.784374 38.656004, -121.784275 38.663504))"
0.000137765,113,,,112420,0.051904659,6,112420,870,871,"POLYGON ((-121.765674 38.663304, -121.756274 38.663204, -121.747173 38.663004, -121.747173 38.655705, -121.753986 38.655741, -121.765774 38.655804, -121.765674 38.663304))"
0.009943485,113,,,112500,0.484868007,6,112500,655,656,"POLYGON ((-121.806852 38.726655, -121.80266 38.721343, -121.801876 38.719247, -121.801748 38.717311, -121.802436 38.716511, -121.802475 38.692604, -121.802475 38.685304, -121.802575 38.678104, -121.802575 38.667004, -121.802675 38.663804, -121.802675 38.656204, -121.803075 38.620305, -121.803274 38.590505, -121.804194 38.591201, -121.808146 38.591281, -121.858516 38.591393, -121.867764 38.591361, -121.877076 38.591298, -121.877172 38.591297, -121.876901 38.619857, -121.895701 38.620001, -121.895062 38.671424, -121.904421 38.672714, -121.922281 38.675236, -121.910275 38.690183, -121.90807 38.690975, -121.905622 38.690303, -121.904278 38.687631, -121.902726 38.686192, -121.898102 38.686576, -121.894102 38.685408, -121.89295 38.683552, -121.89055 38.682576, -121.885861 38.685568, -121.883317 38.684208, -121.880917 38.683568, -121.876245 38.686304, -121.875315 38.687618, -121.874357 38.688352, -121.872293 38.688896, -121.868853 38.688176, -121.866997 38.68832, -121.864341 38.689536, -121.860373 38.692544, -121.857909 38.696576, -121.855669 38.69768, -121.849957 38.6984, -121.847957 38.699696, -121.847157 38.702911, -121.846437 38.704239, -121.845141 38.704895, -121.841604 38.703855, -121.83402 38.705823, -121.830068 38.707887, -121.820596 38.716543, -121.811444 38.721055, -121.807956 38.721887, -121.806852 38.726655))"
8.24E-05,113,,,112600,0.041551507,6,112600,711,712,"POLYGON ((-121.783891 38.70104, -121.782499 38.70112, -121.776451 38.698784, -121.768874 38.692204, -121.774375 38.692304, -121.783875 38.692404, -121.783891 38.70104))"
0.000354939,113,,,112610,0.084583026,6,112610,663,664,"POLYGON ((-121.80266 38.721343, -121.800436 38.718511, -121.783907 38.702928, -121.783891 38.70104, -121.783875 38.692404, -121.792691 38.692448, -121.802475 38.692604, -121.802436 38.716511, -121.801748 38.717311, -121.801876 38.719247, -121.80266 38.721343))"
0.00095298,113,,,112630,0.133116441,6,112630,631,632,"POLYGON ((-121.806852 38.726655, -121.80674 38.727199, -121.805588 38.731567, -121.803924 38.733343, -121.800372 38.733151, -121.785827 38.734927, -121.785251 38.734335, -121.785635 38.731327, -121.784387 38.729327, -121.779507 38.726815, -121.776083 38.726815, -121.772931 38.725999, -121.767347 38.721856, -121.764483 38.720704, -121.76525 38.69848, -121.76509 38.69624, -121.776451 38.698784, -121.782499 38.70112, -121.783891 38.70104, -121.783907 38.702928, -121.800436 38.718511, -121.80266 38.721343, -121.806852 38.726655))"
5.80E-05,113,,,112640,0.044305628,6,112640,722,723,"POLYGON ((-121.776451 38.698784, -121.76509 38.69624, -121.759314 38.694384, -121.756226 38.691984, -121.765074 38.692104, -121.768874 38.692204, -121.776451 38.698784))"
0.00022748,113,,,112700,0.067864639,6,112700,796,797,"POLYGON ((-121.746774 38.677504, -121.746574 38.680104, -121.745274 38.677704, -121.742874 38.675404, -121.740273 38.674704, -121.728373 38.674604, -121.728673 38.663004, -121.747173 38.663004, -121.746774 38.677504))"
0.001854072,113,,,112710,0.198193917,6,112710,825,826,"POLYGON ((-121.728373 38.674604, -121.671971 38.674304, -121.667571 38.652404, -121.665862 38.650085, -121.667271 38.649204, -121.666771 38.647104, -121.684571 38.648004, -121.688872 38.647104, -121.699272 38.643304, -121.704872 38.642504, -121.709572 38.642904, -121.710872 38.643904, -121.716572 38.641405, -121.720872 38.637205, -121.726873 38.633005, -121.729473 38.630405, -121.728673 38.663004, -121.728373 38.674604))"
0.003912118,113,,,112720,0.31986556,6,112720,827,828,"POLYGON ((-121.671971 38.674304, -121.642971 38.674004, -121.64177 38.669004, -121.587668 38.594505, -121.586364 38.590326, -121.583768 38.578605, -121.619673 38.570371, -121.636969 38.566405, -121.636569 38.572905, -121.629369 38.584505, -121.629213 38.590596, -121.629069 38.596205, -121.63117 38.603005, -121.665862 38.650085, -121.667571 38.652404, -121.671971 38.674304))"
0.001202908,113,,,112730,0.147029908,6,112730,871,872,"POLYGON ((-121.747173 38.663004, -121.728673 38.663004, -121.729473 38.630405, -121.730339 38.627006, -121.735173 38.626205, -121.742973 38.622705, -121.743573 38.619505, -121.761773 38.619805, -121.766774 38.619805, -121.766718 38.623976, -121.753986 38.655741, -121.747173 38.655705, -121.747173 38.663004))"
0.000187624,113,,,112740,0.077851781,6,112740,893,894,"POLYGON ((-121.765774 38.655804, -121.753986 38.655741, -121.766718 38.623976, -121.765774 38.655804))"
0.001314972,113,,,112750,0.145122212,6,112750,887,888,"POLYGON ((-121.802675 38.656204, -121.793475 38.656104, -121.784374 38.656004, -121.775174 38.655904, -121.765774 38.655804, -121.766718 38.623976, -121.766774 38.619805, -121.803075 38.620305, -121.802675 38.656204))"
0.00070747,113,,,113000,0.112399899,6,113000,1228,1229,"POLYGON ((-121.972951 38.53133, -121.972919 38.561873, -121.954455 38.561985, -121.954615 38.526242, -121.957975 38.524546, -121.962983 38.523474, -121.969687 38.52069, -121.972855 38.526066, -121.972951 38.53133))"
0.000352589,113,,,113010,0.082349709,6,113010,1326,1327,"POLYGON ((-121.972951 38.53133, -121.972855 38.526066, -121.969687 38.52069, -121.976855 38.515074, -121.978375 38.512594, -121.978775 38.509154, -121.983911 38.507154, -121.985511 38.507058, -121.98676 38.507618, -121.988952 38.512386, -121.988696 38.513378, -121.991304 38.517666, -121.987448 38.51909, -121.988728 38.525234, -121.989528 38.532674, -121.98038 38.532576, -121.980359 38.53141, -121.972951 38.53133))"
0.000595887,113,,,113020,0.117648634,6,113020,1369,1370,"POLYGON ((-121.991304 38.517666, -121.988696 38.513378, -121.988952 38.512386, -121.98676 38.507618, -121.985511 38.507058, -121.983911 38.507154, -121.983351 38.506626, -121.983271 38.505698, -121.989048 38.50221, -121.9926 38.50093, -122.005304 38.493891, -122.01212 38.488899, -122.020536 38.489955, -122.028297 38.493155, -122.027481 38.494739, -122.02172 38.495059, -122.01772 38.497427, -122.01892 38.505698, -122.018088 38.507714, -121.991304 38.517666))"
0.020695901,113,,,113100,0.707705609,6,113100,914,915,"POLYGON ((-121.954503 38.620272, -121.954455 38.561985, -121.972919 38.561873, -121.972951 38.53133, -121.980359 38.53141, -121.98038 38.532576, -121.989528 38.532674, -121.988728 38.525234, -121.987448 38.51909, -121.991304 38.517666, -122.018088 38.507714, -122.01892 38.505698, -122.01772 38.497427, -122.02172 38.495059, -122.027481 38.494739, -122.028297 38.493155, -122.032201 38.494915, -122.037001 38.498243, -122.039255 38.501092, -122.041785 38.505795, -122.057113 38.517298, -122.058345 38.51725, -122.059801 38.51605, -122.062202 38.51541, -122.072058 38.513603, -122.08017 38.513955, -122.081082 38.514723, -122.082682 38.514803, -122.09265 38.514371, -122.103291 38.513283, -122.104923 38.517043, -122.109595 38.521411, -122.111563 38.524051, -122.112731 38.526627, -122.114443 38.53309, -122.114379 38.536802, -122.113995 38.537538, -122.114699 38.540242, -122.126187 38.575138, -122.127755 38.576946, -122.129083 38.580898, -122.128971 38.582946, -122.128123 38.583697, -122.128987 38.586993, -122.13414 38.595313, -122.136892 38.603265, -122.136892 38.604673, -122.139388 38.609169, -122.139948 38.609889, -122.14198 38.609681, -122.144412 38.612209, -122.145292 38.615521, -122.150021 38.621017, -122.151276 38.622369, -122.150828 38.624433, -122.151772 38.625297, -122.157564 38.622689, -122.159516 38.620833, -122.165965 38.617681, -122.168349 38.619297, -122.170381 38.629825, -122.16254 38.632689, -122.161212 38.635105, -122.161212 38.635761, -122.165949 38.640257, -122.165933 38.641921, -122.165021 38.642432, -122.152476 38.634049, -122.143772 38.631313, -122.139836 38.627729, -122.13638 38.627025, -122.132748 38.627313, -122.128044 38.628785, -122.120251 38.630305, -122.110539 38.631553, -122.106315 38.633008, -122.101627 38.633744, -122.093131 38.63408, -122.086267 38.635376, -122.079354 38.638656, -122.066586 38.648784, -122.050938 38.650608, -122.042025 38.650752, -122.03107566666667 38.649669333333335, -122.019209 38.64944, -122.005496 38.649408, -122.003784 38.646176, -122.00268 38.641968, -122.00604 38.6384, -122.005336 38.637024, -122.001336 38.635024, -121.999704 38.63432, -121.996248 38.624704, -121.997528 38.622144, -121.998936 38.62064, -121.954503 38.620272))"
0.00782269,113,,,113200,0.386587209,6,113200,991,992,"POLYGON ((-121.895701 38.620001, -121.876901 38.619857, -121.877172 38.591297, -121.877076 38.591298, -121.867764 38.591361, -121.858516 38.591393, -121.859012 38.549682, -121.85714 38.549762, -121.856547 38.548882, -121.851651 38.536802, -121.854355 38.53677, -121.859908 38.538914, -121.861348 38.538952, -121.863252 38.538786, -121.864388 38.537042, -121.86802 38.536914, -121.883492 38.539234, -121.886068 38.539202, -121.88962 38.537714, -121.893797 38.533922, -121.897579 38.533357, -121.901477 38.532594, -121.910069 38.52981, -121.922741 38.529826, -121.93039 38.530706, -121.936214 38.53301, -121.942422 38.533634, -121.944278 38.532434, -121.946832 38.528667, -121.954615 38.526242, -121.954455 38.561985, -121.954503 38.620272, -121.934634 38.620191, -121.895701 38.620001))"
0.011512909,113,,,114000,0.428582601,6,114000,552,553,"POLYGON ((-121.87927 38.794349, -121.877238 38.794301, -121.821188 38.740927, -121.815924 38.735967, -121.815412 38.734783, -121.80674 38.727199, -121.806852 38.726655, -121.807956 38.721887, -121.811444 38.721055, -121.820596 38.716543, -121.830068 38.707887, -121.83402 38.705823, -121.841604 38.703855, -121.845141 38.704895, -121.846437 38.704239, -121.847157 38.702911, -121.847957 38.699696, -121.849957 38.6984, -121.855669 38.69768, -121.857909 38.696576, -121.860373 38.692544, -121.864341 38.689536, -121.866997 38.68832, -121.868853 38.688176, -121.872293 38.688896, -121.874357 38.688352, -121.875315 38.687618, -121.876245 38.686304, -121.880917 38.683568, -121.883317 38.684208, -121.885861 38.685568, -121.89055 38.682576, -121.89295 38.683552, -121.894102 38.685408, -121.898102 38.686576, -121.902726 38.686192, -121.904278 38.687631, -121.905622 38.690303, -121.90807 38.690975, -121.910275 38.690183, -121.92103 38.691679, -121.941063 38.696047, -121.954967 38.695743, -121.959447 38.718079, -121.9594 38.719663, -121.948917 38.765677, -121.946167 38.777694, -121.940663 38.777566, -121.937015 38.779422, -121.934071 38.781981, -121.924199 38.784157, -121.911031 38.794509, -121.87927 38.794349))"
0.01182483,113,,,114100,0.476533602,6,114100,481,482,"POLYGON ((-122.045738 38.781149, -122.045049 38.815837, -122.045305 38.852076, -122.047033 38.854412, -122.047145 38.857116, -122.044697 38.861532, -122.028392 38.863388, -122.027864 38.865467, -122.026917 38.881851, -122.025896 38.886331, -122.022088 38.886907, -122.016408 38.886635, -122.009758 38.881826, -122.008484 38.881248, -122.0038 38.879963, -121.998312 38.880411, -121.992968 38.881755, -121.974007 38.881627, -121.934323 38.843259, -121.929671 38.84062, -121.926135 38.838076, -121.913719 38.824604, -121.895702 38.808973, -121.88151 38.795885, -121.87927 38.794349, -121.911031 38.794509, -121.924199 38.784157, -121.934071 38.781981, -121.937015 38.779422, -121.940663 38.777566, -121.946167 38.777694, -121.956135 38.776094, -121.959192 38.776222, -121.9678 38.778077, -121.971842 38.778129, -121.981144 38.780413, -122.045738 38.781149))"
0.002091561,113,,,114200,0.243515054,6,114200,437,438,"POLYGON ((-122.062713 38.925722, -122.017512 38.925914, -122.002167 38.925482, -122.002231 38.92385, -122.000983 38.921898, -121.990743 38.906955, -121.976599 38.884923, -121.974007 38.881627, -121.992968 38.881755, -121.998312 38.880411, -122.0038 38.879963, -122.008484 38.881248, -122.009758 38.881826, -122.016408 38.886635, -122.022088 38.886907, -122.025896 38.886331, -122.025896 38.897195, -122.025592 38.912282, -122.027128 38.911754, -122.062729 38.912362, -122.062713 38.925722))"
0.003122459,113,,,114210,0.240268595,6,114210,439,440,"POLYGON ((-122.002167 38.925482, -121.951022 38.925262, -121.947367 38.925242, -121.915882 38.925114, -121.91636 38.884784, -121.928859 38.885242, -121.928887 38.881659, -121.974007 38.881627, -121.976599 38.884923, -121.990743 38.906955, -122.000983 38.921898, -122.002231 38.92385, -122.002167 38.925482))"
0.007289914,113,,,114220,0.41070921,6,114220,441,442,"POLYGON ((-121.915882 38.925114, -121.84359 38.924681, -121.844381 38.86709, -121.844404 38.864154, -121.844203 38.838204, -121.857302 38.842124, -121.886198 38.8455, -121.894966 38.84886, -121.896361 38.850132, -121.904806 38.846268, -121.90775 38.845532, -121.915741 38.8455, -121.923285 38.845339, -121.929671 38.84062, -121.934323 38.843259, -121.974007 38.881627, -121.928887 38.881659, -121.928859 38.885242, -121.91636 38.884784, -121.915882 38.925114))"
0.012566654,113,,,114300,0.721392956,6,114300,443,444,"POLYGON ((-121.835814 38.924473, -121.83295 38.922793, -121.830038 38.919033, -121.828918 38.918473, -121.815014 38.915833, -121.805525 38.915065, -121.804389 38.913865, -121.804341 38.913049, -121.804597 38.911881, -121.805843 38.910793, -121.808291 38.910103, -121.814023 38.911678, -121.815254 38.91121, -121.814998 38.91057, -121.810213 38.90785, -121.807765 38.90689, -121.801605 38.905674, -121.797157 38.905466, -121.792581 38.906362, -121.791109 38.904538, -121.791077 38.903323, -121.791861 38.901995, -121.793589 38.900715, -121.797116 38.900732, -121.80291 38.901956, -121.803989 38.90172, -121.803093 38.897419, -121.806773 38.890315, -121.809157 38.887739, -121.813333 38.885787, -121.816325 38.884955, -121.817196 38.881975, -121.814901 38.876523, -121.809925 38.871995, -121.804453 38.870427, -121.803109 38.867835, -121.799861 38.864763, -121.794661 38.865371, -121.786709 38.863659, -121.784485 38.861307, -121.784405 38.859419, -121.780981 38.858427, -121.779077 38.860171, -121.776661 38.861259, -121.769028 38.861883, -121.758704 38.864065, -121.760228 38.867195, -121.75946 38.868107, -121.749748 38.871243, -121.748676 38.871227, -121.747412 38.869995, -121.746644 38.866379, -121.744804 38.864155, -121.737812 38.860827, -121.730548 38.859003, -121.723459 38.852315, -121.723149 38.851307, -121.72346 38.850731, -121.727171 38.848459, -121.728506 38.846507, -121.730739 38.836316, -121.730419 38.834716, -121.725362 38.829596, -121.723805 38.827086, -121.723339 38.824837, -121.724415 38.818375, -121.723859 38.808701, -121.723347 38.803757, -121.722675 38.802717, -121.721583 38.802224, -121.723507 38.800877, -121.727379 38.796893, -121.727075 38.794685, -121.725826 38.793517, -121.727011 38.792493, -121.728051 38.792349, -121.821557 38.793725, -121.821461 38.808301, -121.895702 38.808973, -121.913719 38.824604, -121.926135 38.838076, -121.929671 38.84062, -121.923285 38.845339, -121.915741 38.8455, -121.90775 38.845532, -121.904806 38.846268, -121.896361 38.850132, -121.894966 38.84886, -121.886198 38.8455, -121.857302 38.842124, -121.844203 38.838204, -121.844404 38.864154, -121.844381 38.86709, -121.84359 38.924681, -121.835814 38.924473))"
3.18E-05,113,,,114310,0.024803415,6,114310,540,541,"POLYGON ((-121.721583 38.802224, -121.719894 38.802371, -121.723154 38.794685, -121.725826 38.793517, -121.727075 38.794685, -121.727379 38.796893, -121.723507 38.800877, -121.721583 38.802224))"
0.000137399,113,,,114400,0.065239419,6,114400,539,540,"POLYGON ((-121.701251 38.803028, -121.70083 38.802532, -121.700698 38.795498, -121.71861 38.795853, -121.721362 38.795485, -121.72165 38.794765, -121.720593 38.7944, -121.721698 38.792285, -121.72421 38.792429, -121.723154 38.794685, -121.719894 38.802371, -121.716162 38.802717, -121.712514 38.801421, -121.710018 38.801085, -121.705873 38.801435, -121.702402 38.802909, -121.701251 38.803028))"
0.009247767,113,,,114410,0.770655915,6,114410,535,536,"POLYGON ((-121.87927 38.794349, -121.88151 38.795885, -121.895702 38.808973, -121.821461 38.808301, -121.821557 38.793725, -121.728051 38.792349, -121.727011 38.792493, -121.725826 38.793517, -121.723154 38.794685, -121.72421 38.792429, -121.721698 38.792285, -121.720593 38.7944, -121.72165 38.794765, -121.721362 38.795485, -121.71861 38.795853, -121.700698 38.795498, -121.70083 38.802532, -121.701251 38.803028, -121.699228 38.802245, -121.693903 38.79575, -121.69337 38.789819, -121.687072 38.778968, -121.68665 38.776952, -121.687013 38.77408, -121.689433 38.771209, -121.692132 38.769559, -121.692529 38.767678, -121.687233 38.76371, -121.679506 38.762694, -121.673534 38.759918, -121.671664 38.757038, -121.676336 38.751966, -121.677072 38.750414, -121.676848 38.747999, -121.674192 38.743599, -121.67304 38.742847, -121.671888 38.743023, -121.670432 38.743743, -121.668752 38.745614, -121.667872 38.747646, -121.66888 38.751822, -121.66856 38.752974, -121.667232 38.754238, -121.664611 38.755585, -121.658128 38.754478, -121.658384 38.758638, -121.659568 38.760734, -121.661484 38.762506, -121.657616 38.764094, -121.650912 38.76355, -121.638303 38.764606, -121.635583 38.764126, -121.634511 38.749486, -121.651326 38.749705, -121.658297 38.750411, -121.660017 38.7496, -121.659927 38.749105, -121.663456 38.746126, -121.67312 38.742239, -121.674144 38.742527, -121.676096 38.744575, -121.677264 38.748207, -121.67768 38.748383, -121.729506 38.748703, -121.72965 38.734511, -121.72989 38.726799, -121.733042 38.726367, -121.739634 38.728271, -121.741586 38.728415, -121.74957 38.727328, -121.753434 38.723657, -121.755411 38.723744, -121.757507 38.724544, -121.759347 38.724432, -121.762899 38.723584, -121.764371 38.722432, -121.764499 38.721408, -121.765139 38.72216, -121.765075 38.734383, -121.766067 38.735071, -121.775043 38.735215, -121.775939 38.735807, -121.775379 38.763967, -121.821829 38.764478, -121.821908 38.750671, -121.820948 38.749903, -121.821188 38.740927, -121.877238 38.794301, -121.87927 38.794349))"
0.001574473,113,,,114420,0.197436117,6,114420,586,587,"POLYGON ((-121.821188 38.740927, -121.820948 38.749903, -121.821908 38.750671, -121.821829 38.764478, -121.775379 38.763967, -121.775939 38.735807, -121.775043 38.735215, -121.766067 38.735071, -121.765075 38.734383, -121.765139 38.72216, -121.764499 38.721408, -121.764483 38.720704, -121.767347 38.721856, -121.772931 38.725999, -121.776083 38.726815, -121.779507 38.726815, -121.784387 38.729327, -121.785635 38.731327, -121.785251 38.734335, -121.785827 38.734927, -121.800372 38.733151, -121.803924 38.733343, -121.805588 38.731567, -121.80674 38.727199, -121.815412 38.734783, -121.815924 38.735967, -121.821188 38.740927))"
0.000457939,113,,,115000,0.094969165,6,115000,512,513,"POLYGON ((-122.197645 38.833212, -122.189117 38.822908, -122.182333 38.812093, -122.182045 38.810941, -122.193389 38.810941, -122.198253 38.813693, -122.206013 38.814301, -122.207869 38.814941, -122.208669 38.815821, -122.212503 38.822039, -122.216606 38.833308, -122.209101 38.833116, -122.204733 38.83166, -122.203437 38.8303, -122.197645 38.833212))"
0.035091858,113,,,115010,1.289148454,6,115010,440,441,"POLYGON ((-122.340172 38.924246, -122.335007 38.923937, -122.321722 38.924076, -122.318848 38.918425, -122.31752 38.917689, -122.31488 38.917241, -122.313392 38.916089, -122.3136 38.910458, -122.31168 38.909178, -122.29427 38.91241, -122.291662 38.913338, -122.284958 38.913194, -122.279598 38.91065, -122.278142 38.910426, -122.27699 38.91081, -122.276174 38.912026, -122.272478 38.913306, -122.26819 38.91329, -122.266174 38.912666, -122.265214 38.911498, -122.266718 38.90777, -122.265854 38.90545, -122.264334 38.90361, -122.257998 38.899882, -122.252718 38.897786, -122.23979 38.88945, -122.233885 38.880571, -122.229229 38.877291, -122.228317 38.876187, -122.222285 38.863819, -122.219597 38.859739, -122.217229 38.857627, -122.214429 38.857227, -122.211854 38.855295, -122.210877 38.854331, -122.201213 38.837244, -122.197645 38.833212, -122.203437 38.8303, -122.204733 38.83166, -122.209101 38.833116, -122.216606 38.833308, -122.212503 38.822039, -122.208669 38.815821, -122.207869 38.814941, -122.206013 38.814301, -122.198253 38.813693, -122.193389 38.810941, -122.182045 38.810941, -122.181981 38.810573, -122.180685 38.791469, -122.179165 38.786365, -122.170509 38.77115, -122.154989 38.753934, -122.152285 38.750174, -122.150477 38.743774, -122.140316 38.720991, -122.135084 38.715983, -122.127292 38.712111, -122.124044 38.708895, -122.120588 38.704399, -122.110667 38.703519, -122.091979 38.703887, -122.079931 38.706719, -122.073146 38.706815, -122.064506 38.705759, -122.060058 38.706687, -122.05633 38.708463, -122.050154 38.707487, -122.038249 38.705359, -122.037913 38.704511, -122.038553 38.701247, -122.040442 38.693599, -122.050842 38.693279, -122.058922 38.691983, -122.060954 38.689967, -122.061882 38.688031, -122.069914 38.682495, -122.018697 38.672687, -122.019209 38.64944, -122.03107566666667 38.649669333333335, -122.042025 38.650752, -122.050938 38.650608, -122.066586 38.648784, -122.079354 38.638656, -122.086267 38.635376, -122.093131 38.63408, -122.101627 38.633744, -122.106315 38.633008, -122.110539 38.631553, -122.120251 38.630305, -122.128044 38.628785, -122.132748 38.627313, -122.13638 38.627025, -122.139836 38.627729, -122.143772 38.631313, -122.152476 38.634049, -122.165021 38.642432, -122.162989 38.643184, -122.162333 38.644096, -122.163533 38.647776, -122.168301 38.655296, -122.176125 38.658736, -122.183245 38.657136, -122.189821 38.661728, -122.198334 38.6692, -122.203422 38.677184, -122.20291 38.67864, -122.200478 38.680272, -122.199726 38.683312, -122.202062 38.688544, -122.204542 38.691472, -122.207934 38.694736, -122.211326 38.695152, -122.212878 38.69368, -122.214622 38.693408, -122.22059 38.69536, -122.221646 38.696016, -122.224206 38.699984, -122.223038 38.704511, -122.225054 38.709503, -122.228415 38.720623, -122.226175 38.723839, -122.231231 38.733791, -122.235855 38.740367, -122.237727 38.742111, -122.239791 38.743039, -122.247167 38.751023, -122.250111 38.755262, -122.251983 38.767726, -122.253039 38.771742, -122.255695 38.781134, -122.259263 38.789517, -122.261807 38.793165, -122.265599 38.796797, -122.270511 38.803357, -122.273983 38.809437, -122.276607 38.81862, -122.278783 38.82206, -122.281647 38.82462, -122.282655 38.826476, -122.283007 38.828476, -122.287999 38.839932, -122.289759 38.839292, -122.296031 38.838684, -122.301855 38.839612, -122.302447 38.839852, -122.303007 38.842396, -122.307007 38.841068, -122.315359 38.839468, -122.317647 38.840796, -122.319967 38.843852, -122.324047 38.846252, -122.326207 38.845932, -122.329759 38.842364, -122.332671 38.842364, -122.335439 38.843468, -122.34208 38.842076, -122.343552 38.841292, -122.348624 38.83606, -122.349968 38.835756, -122.354304 38.837148, -122.371552 38.844651, -122.373024 38.845739, -122.373584 38.847179, -122.375184 38.848459, -122.37696 38.849211, -122.379536 38.849243, -122.385184 38.852475, -122.390512 38.857499, -122.392992 38.861883, -122.395056 38.864245, -122.392416 38.866795, -122.3964 38.874059, -122.401824 38.876235, -122.405664 38.879866, -122.40624 38.881178, -122.405264 38.883402, -122.415552 38.897098, -122.416704 38.89785, -122.419104 38.898154, -122.422048 38.90089, -122.421904 38.90377, -122.412384 38.912537, -122.41072 38.915321, -122.409856 38.918553, -122.404032 38.925289, -122.378303 38.925209, -122.371151 38.924617, -122.354735 38.925225, -122.340172 38.924246))"
